S_ID,typeNP,region,c1,c2,c4,c5,c5.1,c6,c6.1,c7,c7.1_1,c7.1_2,c7.1_3,c7.1_4,c7.1_5,child,c13,c10,c10t,c8.1,c8.2,c8.3,c9.1,c9.2,c9.3,c10.1_1,c10.1_2,c10.1_3,c10.1_4,c10.1t,c10.2_1,c10.2_2,c10.2_3,c10.2_4,c10.2_5,c10.2_6,c10.2_7,c10.2_8,c10.2_9,c10.2_10,c10.2t,c11,c12,d1,d2,d3,d3t,d4,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_8,d5_9,MESSAGE,Link,q13,q8.1,q8.2,q8.3,q9.1,q9.2,q9.3,q11,q12
125370,2.00,1.00,6,7,2,32,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,3,3,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,1,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
125374,1.00,4.00,16,37,2,44,3.00,1,1,1,0,0,0,1,0,4.00,5,2,,3,5,3,3,4,3,0,1,0,0,,,,,,,,,,,,,3,,6,3,4,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
125396,1.00,4.00,15,34,2,36,2.00,1,1,2,0,0,0,1,0,4.00,4,1,,6,3,3,3,3,3,,,,,,,,,,,,,,,,,,3,4,2,5,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
125445,2.00,2.00,14,31,2,34,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,5,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
126514,2.00,2.00,14,31,2,30,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,10,,6,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
126633,1.00,3.00,8,12,2,39,2.00,1,1,1,0,0,0,1,0,4.00,6,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,6,6,3,5,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
126680,1.00,3.00,24,56,2,28,2.00,1,1,1,1,0,0,0,0,1.00,2,3,,1,3,3,2,3,3,1,0,0,0,,,,,,,,,,,,,1,,3,2,13,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
126686,1.00,1.00,7,63,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,2,,,,,,,,,,,,,,,,,1,,4,2,13,,2,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
126689,3.00,1.00,21,50,2,41,3.00,1,1,1,0,0,0,1,0,4.00,4,1,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,2,6,3,16,????,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
126712,3.00,3.00,2,27,2,48,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,4,,3,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
126795,1.00,3.00,4,1,2,24,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,4,2,2,3,2,,,,,,,,,,,,,,,,,1,,4,2,13,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
126798,1.00,1.00,6,9,2,34,2.00,1,1,1,0,0,0,0,1,5.00,3,1,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,2,1,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
126935,1.00,3.00,3,24,2,35,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,6,2,1,6,6,,,,,,,,,,,,,,,,,,1,4,2,7,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
126998,1.00,2.00,18,43,2,40,2.00,1,1,1,0,1,0,0,0,2.00,2,2,,2,2,2,2,2,2,1,0,0,0,,,,,,,,,,,,,2,,3,3,7,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
127000,2.00,2.00,14,31,2,37,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,2,2,1,4,1,,,,,,,,,,,,,,,,,1,,6,3,13,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
127007,3.00,3.00,2,27,2,30,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,3,3,2,2,,,,,,,,,,,,,,,,,2,,6,2,13,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
127032,1.00,3.00,8,12,2,20,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,5,2,10,,3,1,1,1,1,1,0,0,0,0,,,,,,,,,,,
127130,3.00,3.00,2,27,2,29,2.00,1,1,1,1,0,0,0,0,1.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,13,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
127142,3.00,1.00,21,50,2,36,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
127164,1.00,2.00,9,16,2,34,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,3,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
127204,1.00,4.00,15,34,2,23,1.00,1,1,1,0,1,0,0,0,2.00,2,2,,2,3,3,2,3,3,1,0,0,0,,,,,,,,,,,,,1,,4,2,10,,3,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
127241,2.00,1.00,6,5,2,44,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,4,,3,1,0,1,0,1,0,1,0,0,,,,,,,,,,,
127294,1.00,4.00,15,34,2,26,2.00,1,1,2,0,1,0,0,0,2.00,1,1,,2,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,3,1,4,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
127306,3.00,3.00,2,27,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
127310,2.00,2.00,14,31,2,36,2.00,1,1,1,0,0,0,1,0,4.00,2,2,,2,2,2,2,3,2,1,0,0,0,,,,,,,,,,,,,2,,6,2,4,,3,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
127326,2.00,1.00,6,7,2,35,2.00,1,1,1,0,0,0,1,0,4.00,6,1,,2,3,3,3,3,3,,,,,,,,,,,,,,,,,,2,4,3,6,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
127331,2.00,1.00,6,7,2,35,2.00,1,1,1,1,0,0,0,0,1.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,10,,3,1,1,0,0,1,0,0,0,0,,,,,,,,,,,
127364,2.00,2.00,14,31,2,29,2.00,1,1,1,1,0,0,0,0,1.00,1,2,,1,2,2,1,2,2,0,0,0,1,?? ?????? ??? ????????,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
127401,2.00,4.00,16,38,2,40,2.00,1,1,2,0,0,0,1,1,5.00,2,1,,1,4,3,1,5,2,,,,,,,,,,,,,,,,,,3,6,2,1,,4,1,1,1,0,1,1,1,0,0,,,,,,,,,,,
127463,1.00,1.00,10,18,2,35,2.00,1,1,2,1,0,0,1,0,4.00,3,2,,3,3,3,3,3,3,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,,3,,6,2,6,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
127531,1.00,1.00,7,65,2,39,2.00,1,1,2,1,0,1,0,0,3.00,2,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,2,1,13,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
127576,2.00,4.00,16,38,2,39,2.00,1,1,1,0,0,0,1,0,4.00,4,6,?? ???? 1 ????????,3,6,3,3,4,4,,,,,,,,,,,,,,,,,6,,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
127582,1.00,3.00,3,24,2,30,2.00,1,1,2,1,0,1,0,0,3.00,3,1,,3,4,3,1,1,6,,,,,,,,,,,,,,,,,,2,3,2,6,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
127611,2.00,1.00,6,7,2,27,2.00,1,1,2,0,1,0,0,0,2.00,2,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,1,13,,3,0,1,0,1,1,0,0,0,0,,,,,,,,,,,
127684,1.00,2.00,23,53,2,39,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,3,6,4,4,,3,1,0,1,0,1,1,1,0,0,,,,,,,,,,,
127685,1.00,3.00,26,60,2,26,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,4,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
127697,1.00,3.00,17,42,2,34,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
127712,2.00,4.00,16,38,2,42,3.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,3,3,2,6,6,,,,,,,,,,,,,,,,,,1,6,1,4,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
127752,1.00,3.00,24,56,2,28,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,1,,4,1,0,1,0,0,1,1,0,0,,,,,,,,,,,
127759,2.00,4.00,16,38,2,38,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,2,1,10,,3,1,1,0,0,1,1,0,0,0,,,,,,,,,,,
127961,1.00,3.00,19,45,2,40,2.00,1,1,2,0,0,0,1,1,5.00,1,1,,1,3,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,6,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
127983,1.00,3.00,17,41,2,32,2.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,2,2,1,3,3,,,,,,,,,,,,,,,,,1,,3,2,13,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
127986,1.00,2.00,14,30,2,26,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,5,2,1,1,1,1,,,,,,,,,,,,,,,,,2,,5,2,13,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
128104,2.00,1.00,6,5,2,53,3.00,1,1,5,0,1,1,1,1,5.00,1,1,,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,1,4,3,13,,3,1,1,1,1,1,0,0,0,0,,,,,,,,,,,
128110,3.00,3.00,2,27,2,26,2.00,1,1,1,1,0,0,0,0,1.00,4,5,,3,4,4,3,4,3,,,,,,,,,,,,,,,,,3,,5,2,13,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
128177,1.00,2.00,9,15,2,33,2.00,1,1,4,1,1,1,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,2,2,13,,2,1,1,0,0,1,0,1,0,0,,,,,,,,,,,
128202,3.00,3.00,2,27,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,5,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
128220,2.00,1.00,6,7,2,25,1.00,1,1,2,1,1,0,0,0,2.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,13,,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
128244,3.00,3.00,2,27,2,39,2.00,1,1,1,1,0,0,0,0,1.00,1,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,2,,6,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
128254,2.00,2.00,14,31,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,2,1,3,1,,,,,,,,,,,,,,,,,1,,6,2,9,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
128269,3.00,3.00,2,27,2,36,2.00,1,1,2,1,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,13,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
128288,1.00,3.00,26,60,2,33,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,6,2,1,6,2,,,,,,,,,,,,,,,,,1,,4,2,5,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
128358,1.00,2.00,20,47,2,25,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,13,,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
128391,3.00,3.00,2,27,2,42,3.00,1,1,1,0,1,0,0,0,2.00,2,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,10,,2,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
128453,1.00,3.00,24,56,2,31,2.00,1,1,2,0,0,1,1,0,4.00,3,1,,2,3,3,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,5,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
128460,1.00,2.00,23,52,2,30,2.00,1,1,1,0,0,1,0,0,3.00,3,3,,2,5,6,3,5,6,0,1,0,0,,,,,,,,,,,,,4,,6,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
128508,2.00,2.00,14,31,2,36,2.00,1,1,2,1,0,0,0,0,1.00,1,4,,1,1,2,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
128910,1.00,1.00,7,61,2,37,2.00,1,1,4,0,0,1,1,0,4.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,2,2,13,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
128987,1.00,4.00,15,34,2,24,1.00,1,1,1,1,0,0,0,0,1.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,13,,4,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
129046,1.00,3.00,3,24,2,40,2.00,1,1,2,0,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,3,6,2,2,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
129252,1.00,3.00,4,1,2,35,2.00,1,1,1,1,0,0,0,0,1.00,1,2,,1,2,1,1,2,1,1,0,0,0,,,,,,,,,,,,,1,,6,2,10,,3,1,1,0,1,1,0,1,0,0,,,,,,,,,,,
129270,1.00,3.00,17,41,2,26,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,2,3,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,6,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
129396,1.00,2.00,18,43,2,18,1.00,1,1,1,1,0,0,0,0,1.00,2,1,,1,2,2,2,1,2,,,,,,,,,,,,,,,,,,1,6,2,3,,3,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
129606,1.00,3.00,19,45,2,44,3.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,5,,4,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
130062,3.00,1.00,21,50,2,30,2.00,1,1,2,0,1,0,1,0,4.00,1,1,,2,3,2,1,3,2,,,,,,,,,,,,,,,,,,1,2,2,12,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
130077,1.00,1.00,10,20,2,23,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,13,,1,0,1,0,1,1,0,1,0,0,,,,,,,,,,,
130147,1.00,2.00,20,47,2,44,3.00,1,1,1,0,1,0,0,0,2.00,3,4,,6,4,3,2,3,3,,,,,,,,,,,,,,,,,2,,6,2,10,,4,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
130161,1.00,3.00,8,12,2,37,2.00,1,1,2,0,1,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
130185,3.00,3.00,2,27,2,22,1.00,1,1,1,1,0,0,0,0,1.00,2,2,,1,3,2,1,3,2,1,0,0,0,,,,,,,,,,,,,1,,5,3,5,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
130267,3.00,1.00,21,50,2,33,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,2,2,2,3,,,,,,,,,,,,,,,,,2,,5,2,13,,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
130270,1.00,3.00,17,41,2,40,2.00,1,1,2,1,0,0,1,0,4.00,2,1,,1,3,2,1,3,3,,,,,,,,,,,,,,,,,,1,6,2,10,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
130319,1.00,3.00,26,60,2,47,3.00,1,1,2,0,0,0,1,0,4.00,3,1,,2,4,3,2,3,3,,,,,,,,,,,,,,,,,,2,5,2,6,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
130696,1.00,2.00,20,47,2,23,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,1,,4,2,10,,4,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
130703,1.00,3.00,4,1,2,23,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,6,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
130922,2.00,2.00,14,31,2,32,2.00,1,1,3,1,1,1,0,0,3.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,2,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
131041,3.00,3.00,2,27,2,33,2.00,1,1,1,0,0,0,0,1,5.00,6,6,???? ??? ????????,2,3,2,1,2,2,,,,,,,,,,,,,,,,,2,,6,2,1,,4,0,0,0,0,1,0,1,0,0,,,,,,,,,,,
131061,1.00,2.00,9,16,2,22,1.00,1,1,3,0,1,1,1,0,4.00,1,1,,1,5,1,1,1,3,,,,,,,,,,,,,,,,,,1,5,2,10,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
131136,2.00,2.00,14,31,2,37,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,10,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
